article	unit_type	is_adct	confidence	pt	nhe
10032	caput	False	1.0	O disposto no art. 236 não se aplica aos serviços notariais e de registro que já tenham sido oficializados pelo Poder Público, respeitando-se o direito de seus servidores.	Distritu federau musikin ũbá upuderi sikindá tẽdawa upé aikuwa suãtisá urgaika upé parawaákawá mukũi aára upé asui ikupukusá mukũi pu aára asui mukũi tersu kãmaára upé waitá puraki taãmusasá aé aápe tamã seésé mayê ũbeu kuá kunstiuisãu upé;.
10033	caput	False	1.0	Ressalvados os créditos de natureza alimentar, o valor dos precatórios judiciais pendentes de pagamento na data da promulgação da Constituição, incluído o remanescente de juros e correção monetária, poderá ser pago em moeda corrente, com atualização, em prestações anuais, iguais e sucessivas, no prazo máximo de oito anos, a partir de 1o de julho de 1989, por decisão editada pelo Poder Executivo até cento e oitenta dias da promulgação da Constituição.	Suãtisá usú umã mukaáturusa resé asui juiz tarupí tetãma resé;.
10034	caput	False	0.8	O sistema tributário nacional entrará em vigor a partir do primeiro dia do quinto mês seguinte ao da promulgação da Constituição, mantido, até então, o da Constituição de 1967, com a redação dada pela Emenda no 1, de 1969, e pelas posteriores.  142                                                               Constituição da República Federativa do Brasil.	Uiãu ũbá muapatuka istadu asui distritu federau ayũté mairamẽ:.
10035	caput	False	1.0	O disposto no art. 165, § 7o, será cumprido de forma progressiva, no prazo de até dez anos, distribuindo-se os recursos entre as regiões macroeconômicas em razão proporcional à população, a partir da situação verificada no biênio 1986-87.	Istadu ũbá usú umuapatuka tẽdawa ita asui Uniãu tẽdawa taresé uikú waitá tetãma federau upé ayũté mairamẽ:       I- tiramẽ umen sikuyaára timaãreséwaára mukũi akayu pura masui yupiruwa;  “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé       55        II- tiramẽ tãbeu seésé tayuka waitá suãtisá rupí;       III- tiramẽ tãburi mayê reséita Tẽdáwa upurãdu pisasu rupisá asui yukiraisá kuá yũbuesá asui mãduaisá asui muraákí sikuesá resé;       IV- Tribunau di justisa umeẽ ramẽ papéra yumuyukuása tasúpé yupitásúka arã mãsa resé uikúwa ike mũdusáwa turusúwa istaduau upé u tamũyã arã suãtisá muraákí mũdusá u juis putaisá;.
10036	caput	False	0.8	Os fundos existentes na data da promulgação da Constituição, excetuados os resultantes de isenções fiscais que passem a integrar patrimônio privado e os que interessem à defesa nacional, extinguir-se-ão, se não forem ratificados pelo Congresso Nacional no prazo de dois anos.	Papéra yumuapatuka arã ayũté amaã ramẽ:.
10037	caput	False	0.8	A adaptação ao que estabelece o art. 167, III, deverá processar-se no prazo de cinco anos, reduzindo-se o excesso à base de, pelo menos, um quinto por ano.	Umuyãsá muraákí payẽ satãbika u mayêwãtu kirῖbasá uniãu istadu-itá distritu federau asi tẽdawa tarikuté taruyari papéra upéwa miírasá rupí yukuása payẽsá asui purãgasá asui kuá-itá:        I- muraákí muraákí rupiáára ita asui mamẽ puraki aé payẽ braziueru yumuapika arã suãtisá rupí mayêtê kuá aãmu tetãma waáraita;        II- maãsa muraákí resé muraákí payẽ awáte usasáwa kũkursu upé asui pinimasa rupí u papéra rupí payẽ imuraákísá rupí suãtisá ũbeuwa yawé asui mairamẽ tasenui upraki arã tarupíte asui tamusẽmu suãtisá rupí;  56                 “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé         III- kũkursu uvaleri ayũté mukũi akayu arire ayũté yepé aára aáramẽte yuiri;        IV- yãpukusá mayê uikúwa editau upé aára sikasa resé awá usasáwa kũkursu upé tasenui aé upuraki arã yepéwasú aãmu kũkursadu tairũ pisasúwa muraákí upé;        V- ruyaisa seésé tarikuté kuá-itá efetivu-ita tapuraki waitá asui tasenuiwa retẽtu upuraki arã yumuapika kuá-itá purakiwa yawéwaára waáté mayê ũbeu suãtisá upé ayũté upitá arã waitá umũdú tuxawá arã asui muyakũtasá;        VI- purakisá urikútê diretu timaãresé asusiasãu sindikau;        VII- diretu pitusá rupiára suãtisá usú umaã seésé;        VIII- suãtisá uxari yuiri muraákí taasupé kuá-itá matiri ita aé ukuá mairamẽ taãmuike aῖtá;        IX- suãtisá umã awá usenui upuraki aára yãpukusá umaã ramẽ tarikú iwasúsá payẽ;        X- sikuyaára purakisa taupé mayê ũbeu §4º art. 39 ayũté upuderi utirika suãtisá rupí yepé yepé supé asui tayui tamaã seésé akayu rupí mamẽte aára taxariwa;        XI- sikuyaára tasúpé kuá purákisá-ita payẽ satãbika kirῖbasá asui yupirúwa-itá asui purákiwa-itá uniãu kirῖbasá upé istadu-itá distritu federau asui tẽdawa pitasúka parawaáka mũdusá asui agenti pulitiku-itá asui sikuyaára pesãuita asui aãmu sikuyaáraitá yumiakũta waitá payẽ miíra-itá supé u payẽ mayêwa ũbá upuderi usasá sikuyára yaási rupí yukuásá upé ministru turusú piri waá tribunau yaára ũburi mayê siíkasá tẽdawa tarupí prefetu asui istadu asui distritu federau sikuyaára tasúpé asui sikuyaára guvernadu yaára mamẽ usika kirῖbasá umuyãsá sikuyaára deputadu istaduau tasúpé asui distrituita mamẽ usika kirῖbasá umuyãsá asui sikuyaára deseũbárgadu tribuna di justisa siíkasá pu irũdí papaisá asui irũdí pu pu sẽtesimu pursẽtu sikuyaára yasi rupiá sui ministru turusú piri waá tribunau federau âmbito kirῖbasá judisiari u tameẽ kuá siíkasá ministeriu punhe supé arã asui sikaisáita asui suãtisáita payẽ;        XII- sikuyaára tasúpé kuá-itá kirῖbá mũdusá resé asui kirῖbasá judisiariu ũbá upuderi turusú piri kirῖbá umuyãsá sui;        XIII- ũbá upuderi umuike mayêwãtu sikuyaára umusasá arã purakisá tasúpé;        XIV- yumuturusúwa sikuyaára purakisá tamaã wa ũbá taãmuapika asui yatiri usasá arã aãmu kití;        XV- sikuyaára tasúpé kuá-itá purákisá-ita asui uikúwa muraákí upé ũbá yumukuáira mayê ũbeu ike insisu XI asui XIV artigo upé asui arts. 39 § 4º 150 II 153 III asui 153 § 2º I;        XVI- ũbá upuderi siíya retana purákisá-ita ayũté mairamẽ aikué yepéwasú ura resé yumiakũta Tetãma rupí uikúwa ũbeusaramiri XI upé:        a) ũbesá upuraki mukũi kití;        b) ũbesá muraákí aãmu tekiniku u sientifiku;        c) mukũi ramẽ muraákí upuraki waitá saudi rupí muraákí yumiakũta Tetãma;.
10038	caput	False	0.8	Até a promulgação da lei complementar referida no art. 169, a União, os Estados, o Distrito Federal e os Municípios não poderão despender com pessoal mais do que sessenta e cinco por cento do valor das respectivas receitas correntes.	Upurakí payẽ rupí urasusáwa satãbika, kirῖbawa waitá takũtai muyupirũgasá, taparawaákawá umũdú pukusá murakí resé, umuyã mayé uikúwa:.
10039	caput	False	1.0	Para efeito do cumprimento das disposições constitucionais que impliquem variações de despesas e receitas da União, após a promulgação da Constituição, o Poder Executivo deverá elaborar e o Poder Legislativo apreciar projeto de revisão da lei orçamentária referente ao exercício financeiro de 1989.  144                                                     Constituição da República Federativa do Brasil.	Kuá Muatirisá yepéwasú, mayé kuá Istadu-itá, ísui Distritu Federau asuí Municípiu ita asuí kuá Istadu-itá, Distritu Federau Municípiu ita tayupirú taãmurakí tamãduaisá seéséwrakuá ũbusaára mayê tapurakí arã urasusá ita sũde kití asui mayé imurakí rikuyaára, upurakiwá yepé aára kupukusá mayé taputariwá yawé upitá takirῖbawasá.
10040	caput	False	1.0	É mantida a Zona Franca de Manaus, com suas características de área livre de comércio, de exportação e importação, e de incentivos fiscais, pelo prazo de vinte e cinco anos, a partir da promulgação da Constituição.	Siíya mayê tamuyã kuá presidẽsia miíra tasúpé kuá upurakí aéretéwa urikú mayê purãgasá upurakí upé umeẽ asui ipirasuwasá, umeẽsá upé muiri maã aikuéwa murakí yepéwasú upé kuá upurakiwa uikú yawétw kuá yapusẽtari waitá upisika waitá pẽsãu, tamasá upé mayê sesewára umuyã taárasu purãga satãbika kuá murakí rikuyaára kuiri yawé uikú.
10041	caput	False	1.0	Os Poderes Executivos da União, dos Estados, do Distrito Federal e dos Municípios reavaliarão todos os incentivos fiscais de natureza setorial ora em vigor, propondo aos Poderes Legislativos respectivos as medidas cabíveis.	Aῖta uikúretẽtu musapiri akayú arire upurakí kuá umuyãsá murakí taãmuserkawá upurakí arã taãmukarusá irũ upurakiwa taparawaáka warupí usasáwa uyũbuewa rupí payẽ supéwa.
10042	caput	False	0.8	Durante 40 (quarenta) anos, a União aplicará dos recursos destinados à irrigação:.	Muiri upurakí waitá Pulisia ita, Suraára ita umuwewesá ita tatá, upurakisá yepéwasú payẽ kuá kirῖbawa waitá irũ asuí mayê tasikariwa yawé, kuá sura ita taikúwa Istadu upé, Distritu Federau asuí iwí tetãma turusúsa.
10043	caput	False	1.0	Na data da promulgação da lei que disciplinar a pesquisa e a lavra de recursos e jazidas minerais, ou no prazo de um ano, a contar da promulgação da Constituição, tornar-se-ão sem efeito as autorizações, concessões e demais títulos atributivos de direitos minerários, caso os trabalhos de pesquisa ou de lavra não hajam sido comprovadamente iniciados nos prazos legais ou estejam inativos.	Kuá umuyãsá ita usú sũde kití, umãduarisá siíya rupí tarikuté tamuyã taãmurakí tayatimana turusúsá kuá iwí sikuyaára asuí payẽ miíra-itá, tamaã arã mayê uyumuyã usú asuí mayé ũbawa yepéwasúsá uyumukuáira usú uikú paranã ita rupí.
10044	caput	False	0.8	As atuais empresas brasileiras titulares de autorização de pesquisa, concessão de lavra de recursos minerais e de aproveitamento dos potenciais de energia hidráulica em vigor terão quatro anos, a partir da promulgação da Constituição, para cumprir os requisitos do art. 176, § 1o.	Urikúwaitá kirῖbawasá tapurakiwá mayê uikúwa pitasúkasá upé Kũgresu Nasiunau, uikúwa mamẽ Deputadu-itá Senadu asuí Federau ita.
10045	caput	False	0.8	Ficam excluídas do monopólio estabelecido pelo art. 177, II, da Constituição as refinarias em funcionamento no País amparadas pelo art. 43 e nas condições do art. 45 da Lei no 2.004, de 3 de outubro de 1953*. *     NE: revogada pela Lei no 9.478/1997.	Mamẽ Deputadu-itá uikúwa tayumuyukamesá siíya miíra-itá rupí, taparawaákawá tayumuatiriwa siíya turusúsá yepéwasú muiri Istadu-itá, muiri kuá iwí tetãma wasú upé asuí distritu ferderau upé.
10046	caput	False	1.0	São sujeitos à correção monetária desde o vencimento, até seu efetivo pagamento, sem interrupção ou suspensão, os créditos junto a entidades submetidas aos regimes de intervenção ou liquidação extrajudicial, mesmo quando esses regimes sejam convertidos em falência.	Kuá Senadu federu tayumuyukamesá arã siíya miíra-itá rupí Istadu-itá asuí Distritu Federau, taparawaákawá mayé mukũisá ũbeú tuixawá uyupirũgasá.
10047	caput	False	0.8	Na liquidação dos débitos, inclusive suas renegociações e composições posteriores, ainda que ajuizados, decorrentes de quaisquer empréstimos concedidos por bancos e por instituições financeiras, não existirá correção monetária desde que o empréstimo tenha sido concedido:.	Mayê uikúwa kũstitusiunau uikú ramẽ aãmurupí takũtari tamarã mayê usẽmu arã sesewára muiri uka ita asuí kuá uyatisá upéwa takũtari tamarã mayê upitá siíyapiriwa vutu, uikúwa ita aápe siíya piri supísá tarumura urasusá.
10047	caput	False	0.8	I – aos micro e pequenos empresários ou seus estabelecimentos no período de 28 de fevereiro de 1986 a 28 de fevereiro de 1987;.	SESÃU II          KUÁ UKŨTARISÁ MURAKÍ RESÉ KŨGRESU NASIUNAU UPÉ.
10048	caput	False	0.8	O Congresso Nacional, dentro de cento e vinte dias da promulgação da Constituição, elaborará código de defesa do consumidor.	Kuá ũbeusaára Kũgresu Nasiunau, kuá mairamẽ takũtai pitasiíkasá resé Presidẽte da Repúblika, ũbawa uputari piri kuá uikúwa supiaára retéwa mayé artigu. 49, 51 e 52, yawéwa uikú payẽ matéria ita yepéwasú purãgasá sesewára:  68                 “Mundu sa Turusu” waá, ũbêuwa mayé míra itá uikú arãma purãga iké braziu upé.
10049	caput	False	0.8	A lei disporá sobre o instituto da enfiteuse em imóveis urbanos, sendo facultada aos foreiros, no caso de sua extinção, a remição dos aforamentos mediante aquisição do domínio direto, na conformidade do que dispuserem os respectivos contratos.	Upitá waitá ayũte kũgresu nasiunau irũu:.
10050	caput	False	1.0	Lei agrícola a ser promulgada no prazo de um ano disporá, nos termos da Constituição, sobre os objetivos e instrumentos de política agrícola, prioridades, planejamento de safras, comercialização, abastecimento interno, mercado externo e instituição de crédito fundiário.	Kamaára Deputadu-itá asui Senadu Fedrau, u mayêwãtu yumuatirisa ipupépuraita, tapuderi tasenui Ministru de Istadu u mayêwãtu airetéwa urgãu suiwa uikúwa Prezidẽte da Republika irũu ũbeuaárama, pesualmẽte, ũbeurã mãresé kuá taputariawá takuá, mã umuyãwa resé tiwa urikú yũbeusa seésé airetéwa.
10051	caput	False	0.8	Serão revistos pelo Congresso Nacional, através de Comissão mista, nos três anos a contar da data da promulgação da Constituição, todas as doações, vendas e concessões de terras públicas com área superior a três mil hectares, realizadas no período de 1o de janeiro de 1962 a 31 de dezembro de 1987.	Urikútê upitá privativamẽte Deputadu-itá ta Kâmaára irũ:.
10052	caput_roman	False	0.9	a instalação, no País, de novas agências de instituições financeiras domiciliadas no exterior;.	prusesari asui ta jugari Prezidẽti resé asui sumuaára Prezidẽti da Republika reséyuiri mãresé puxuwerasa tamuyãwa, mayê yui taresé kuá Ministru de Istadu-itá asui yui suraára taruxa mũdusaita resé Mariyã, Ezersitu asui Aérunautika puraita resé yuiri awáita umuyãwa yawéwa nũgaára teyui puxuwerasa yepéwasú taitũu;.
10052	caput_roman	False	0.9	II – o aumento do percentual de participação, no capital de instituições financeiras com sede no País, de pessoas físicas ou jurídicas residentes ou domiciliadas no exterior.	II - prusesari asui ta jugari Ministru Turusú piri waá Tribunau Federau muyãsa reséwa, Kũseliu Nasiunau di Justisa resé asui Kũseliu Nasiunau Ministeriu Publiku resé, Prukuradu Gerau da Republika reséyui asui teyui Adivugadu Gerau da Uniãuresé mãresé tamuyãwa puxuwera;.
10053	caput	False	0.8	Ao ex-combatente que tenha efetivamente participado de operações bélicas durante a Segunda Guerra Mundial, nos termos da Lei no 5.315, de 12 de setembro de 1967, serão assegurados os seguintes direitos:.	Deputadu-itá asui Senaduita aĩta ĩviuláveis, siviu asui penaumẽti, mayẽtu uyẽsa umãduisa, upurũgitasa asui ivutu.
